datetime,active_power_kw,wind_speed_ms,theoretical_power_kwh,wind_direction_deg,power_deficit,anomaly,month,month_name,efficiency,hour,season
2018-10-20 21:30:00,443.914611816406,5.45541286468505,456.264595073326,32.7897796630859,12.349983256919984,0,10,October,0.9729324094170945,21,3
2018-10-20 21:40:00,516.877014160156,5.66848182678222,518.798000496992,12.939579963684,1.9209863368359947,0,10,October,0.9962972364292157,21,3
2018-10-20 21:50:00,207.454406738281,4.44296598434448,210.024124790063,20.3983402252197,2.5697180517820186,0,10,October,0.9877646529685545,21,3
2018-10-20 22:00:00,370.999206542968,5.1596360206604,376.206967463928,14.8085298538208,5.20776092095997,0,10,October,0.9861571917286213,22,3
2018-10-20 22:10:00,403.568206787109,5.38224411010742,435.754486537738,21.3082809448242,32.18627975062901,0,10,October,0.9261366646930862,22,3
2018-10-20 22:20:00,689.806823730468,6.1808738708496,686.725674039848,33.1590309143066,-3.081149690620009,0,10,October,1.0,22,3
2018-10-20 22:30:00,1163.13403320312,7.33628320693969,1174.85675852829,33.6982994079589,11.722725325169904,0,10,October,0.9900219960943539,22,3
2018-10-20 22:40:00,1332.52197265625,7.74545192718505,1387.77242603879,33.0110397338867,55.250453382539945,0,10,October,0.9601876702938644,22,3
2018-10-20 22:50:00,1157.96496582031,6.9998550415039,1015.92354635387,27.76655960083,-142.04141946643995,0,10,October,1.0,22,3
2018-10-20 23:00:00,884.107421875,6.41051006317138,771.428072907218,19.8391094207763,-112.67934896778196,0,10,October,1.0,23,3
2018-10-20 23:10:00,878.544799804687,6.84384298324584,947.21440874121,17.0309104919433,68.66960893652299,0,10,October,0.9275036271589442,23,3
2018-10-20 23:20:00,898.584777832031,6.80021810531616,928.533578987704,15.6682395935058,29.94880115567298,0,10,October,0.9677461302063805,23,3
2018-10-20 23:30:00,982.788696289062,7.18702793121337,1102.45356737397,11.2738895416259,119.66487108490789,0,10,October,0.8914558629712197,23,3
2018-10-20 23:40:00,722.407470703125,6.52053785324096,814.047963472212,16.4438896179199,91.64049276908702,0,10,October,0.8874261752609677,23,3
2018-10-20 23:50:00,1087.19201660156,7.37530422210693,1194.30871099608,11.7065496444702,107.11669439451998,0,10,October,0.9103107149698487,23,3
2018-10-21 00:00:00,1018.50299072265,7.22421693801879,1120.20316513986,5.89743614196777,101.70017441720996,0,10,October,0.9092127414186404,0,3
2018-10-21 00:10:00,1412.32104492187,8.04739761352539,1557.25511173363,6.23145294189453,144.93406681175998,0,10,October,0.9069297858008566,0,3
2018-10-21 00:20:00,1338.64794921875,8.07019519805908,1570.44723188677,10.6010198593139,231.7992826680199,0,10,October,0.852399190522606,0,3
2018-10-21 00:30:00,1203.11499023437,7.71076917648315,1368.97386298158,9.57910060882568,165.85887274720994,0,10,October,0.8788443832039461,0,3
2018-10-21 00:40:00,1363.26000976562,8.02338504791259,1543.41668677186,6.58864212036132,180.15667700624,0,10,October,0.8832741160891247,0,3
2018-10-21 00:50:00,1273.68103027343,7.95447301864624,1504.03399781995,8.40128707885742,230.35296754651995,0,10,October,0.8468432443146835,0,3
2018-10-21 01:00:00,793.243225097656,6.81611108779907,935.31277875784,10.8518495559692,142.06955366018394,0,10,October,0.8481047657139229,1,3
2018-10-21 01:10:00,680.777221679687,6.49697303771972,804.807376423409,19.5190296173095,124.03015474372194,0,10,October,0.8458883971778239,1,3
2018-10-21 01:20:00,752.005981445312,6.64543485641479,864.064531969997,14.1589803695678,112.05855052468496,0,10,October,0.8703122899059396,1,3
